RELEASE,FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,2,02/01/2020,02/29/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,2,02/01/2020,02/29/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,3,03/01/2020,03/31/2020,1.634534786,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,3,03/01/2020,03/31/2020,0.501253133,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,3,03/01/2020,03/31/2020,0.668896321,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,3,03/01/2020,03/31/2020,0.581395349,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,3,03/01/2020,03/31/2020,1.315789474,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,4,04/01/2020,04/30/2020,7.752808989,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,4,04/01/2020,04/30/2020,6.225680934,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,4,04/01/2020,04/30/2020,5.106382979,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,4,04/01/2020,04/30/2020,2.290076336,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,4,04/01/2020,04/30/2020,4.761904762,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,5,05/01/2020,05/31/2020,3.224381625,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,5,05/01/2020,05/31/2020,3.282828283,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,5,05/01/2020,05/31/2020,3.546099291,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,5,05/01/2020,05/31/2020,1.092896175,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,5,05/01/2020,05/31/2020,2.857142857,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,6,06/01/2020,06/30/2020,2.202643172,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,6,06/01/2020,06/30/2020,1.373626374,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,6,06/01/2020,06/30/2020,0.35335689,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,6,06/01/2020,06/30/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,6,06/01/2020,06/30/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,7,07/01/2020,07/31/2020,3.617774282,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,7,07/01/2020,07/31/2020,1.511335013,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,7,07/01/2020,07/31/2020,1.413427562,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,7,07/01/2020,07/31/2020,2.717391304,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,7,07/01/2020,07/31/2020,1.315789474,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,8,08/01/2020,08/31/2020,2.247191011,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,8,08/01/2020,08/31/2020,1.141552511,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,8,08/01/2020,08/31/2020,1.315789474,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,8,08/01/2020,08/31/2020,1.826484018,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,8,08/01/2020,08/31/2020,0.869565217,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,9,09/01/2020,09/30/2020,1.699716714,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,9,09/01/2020,09/30/2020,1.204819277,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,9,09/01/2020,09/30/2020,0.350877193,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,9,09/01/2020,09/30/2020,0.465116279,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,9,09/01/2020,09/30/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,10,10/01/2020,10/31/2020,3.475632792,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,10,10/01/2020,10/31/2020,1.041666667,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,10,10/01/2020,10/31/2020,1.818181818,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,10,10/01/2020,10/31/2020,0.793650794,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,10,10/01/2020,10/31/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,11,11/01/2020,11/30/2020,7.84148398,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,11,11/01/2020,11/30/2020,2.806122449,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,11,11/01/2020,11/30/2020,4.270462633,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,11,11/01/2020,11/30/2020,2.512562814,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,11,11/01/2020,11/30/2020,2.272727273,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,12,12/01/2020,12/31/2020,10.98339719,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,12,12/01/2020,12/31/2020,7.567567568,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,12,12/01/2020,12/31/2020,10.83032491,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,12,12/01/2020,12/31/2020,2.688172043,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,12,12/01/2020,12/31/2020,4.6875,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,13,01/01/2021,01/31/2021,9.820309235,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,13,01/01/2021,01/31/2021,5.205479452,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,13,01/01/2021,01/31/2021,6.12244898,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,13,01/01/2021,01/31/2021,6.451612903,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,13,01/01/2021,01/31/2021,8.43373494,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,14,02/01/2021,02/28/2021,7.072013799,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,14,02/01/2021,02/28/2021,5.524861878,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,14,02/01/2021,02/28/2021,5.319148936,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,14,02/01/2021,02/28/2021,2.150537634,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,14,02/01/2021,02/28/2021,4.444444444,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,15,03/01/2021,03/31/2021,5.445906433,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,15,03/01/2021,03/31/2021,4.01891253,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,15,03/01/2021,03/31/2021,2.052785924,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,15,03/01/2021,03/31/2021,4,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,15,03/01/2021,03/31/2021,2.97029703,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,16,04/01/2021,04/30/2021,8.173258004,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,16,04/01/2021,04/30/2021,3.777777778,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,16,04/01/2021,04/30/2021,3.630363036,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,16,04/01/2021,04/30/2021,3.196347032,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,16,04/01/2021,04/30/2021,8.333333333,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,17,05/01/2021,05/31/2021,4.943396226,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,17,05/01/2021,05/31/2021,2.380952381,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,17,05/01/2021,05/31/2021,0.680272109,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,17,05/01/2021,05/31/2021,0.966183575,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,17,05/01/2021,05/31/2021,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,18,06/01/2021,06/30/2021,3.259312321,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,18,06/01/2021,06/30/2021,1.973684211,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,18,06/01/2021,06/30/2021,1.136363636,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,18,06/01/2021,06/30/2021,2.403846154,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,18,06/01/2021,06/30/2021,1.086956522,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,19,07/01/2021,07/31/2021,5.18018018,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,19,07/01/2021,07/31/2021,2.583979328,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,19,07/01/2021,07/31/2021,1.408450704,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,19,07/01/2021,07/31/2021,2.714932127,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,19,07/01/2021,07/31/2021,1.25,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,20,08/01/2021,08/31/2021,10.940919037,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,20,08/01/2021,08/31/2021,3.181818182,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,20,08/01/2021,08/31/2021,2.409638554,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,20,08/01/2021,08/31/2021,3.015075377,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,20,08/01/2021,08/31/2021,4.444444444,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,21,09/01/2021,09/30/2021,10.645033637,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,21,09/01/2021,09/30/2021,6.783919598,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,21,09/01/2021,09/30/2021,8.333333333,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,21,09/01/2021,09/30/2021,3.755868545,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,21,09/01/2021,09/30/2021,1.149425287,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,22,10/01/2021,10/31/2021,8.590217838,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,22,10/01/2021,10/31/2021,5.526315789,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,22,10/01/2021,10/31/2021,8.333333333,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,22,10/01/2021,10/31/2021,7.446808511,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,22,10/01/2021,10/31/2021,4.761904762,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,23,11/01/2021,11/30/2021,6.786427146,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,23,11/01/2021,11/30/2021,2.23880597,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,23,11/01/2021,11/30/2021,4.034582133,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,23,11/01/2021,11/30/2021,5.418719212,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,23,11/01/2021,11/30/2021,2.739726027,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,24,12/01/2021,12/31/2021,13.230900555,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,24,12/01/2021,12/31/2021,8.743169399,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,24,12/01/2021,12/31/2021,7.665505226,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,24,12/01/2021,12/31/2021,7.103825137,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,24,12/01/2021,12/31/2021,8.064516129,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,25,01/01/2022,01/31/2022,20.532490975,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,25,01/01/2022,01/31/2022,19.648093842,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,25,01/01/2022,01/31/2022,21.014492754,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,25,01/01/2022,01/31/2022,18.681318681,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,25,01/01/2022,01/31/2022,17.333333333,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,26,02/01/2022,02/28/2022,6.278026906,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,26,02/01/2022,02/28/2022,6.896551724,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,26,02/01/2022,02/28/2022,6.35451505,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,26,02/01/2022,02/28/2022,5.945945946,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,26,02/01/2022,02/28/2022,4.597701149,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,27,03/01/2022,03/31/2022,4.530201342,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,27,03/01/2022,03/31/2022,1.612903226,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,27,03/01/2022,03/31/2022,1.764705882,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,27,03/01/2022,03/31/2022,1.960784314,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,27,03/01/2022,03/31/2022,1.041666667,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,28,04/01/2022,04/30/2022,3.652031186,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,28,04/01/2022,04/30/2022,2.917771883,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,28,04/01/2022,04/30/2022,1.282051282,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,28,04/01/2022,04/30/2022,2.304147465,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,28,04/01/2022,04/30/2022,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,29,05/01/2022,05/31/2022,5.267264924,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,29,05/01/2022,05/31/2022,4.207920792,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,29,05/01/2022,05/31/2022,2.523659306,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,29,05/01/2022,05/31/2022,6,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,29,05/01/2022,05/31/2022,6.382978723,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,30,06/01/2022,06/30/2022,6.138933764,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,30,06/01/2022,06/30/2022,3.526448363,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,30,06/01/2022,06/30/2022,6.748466258,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,30,06/01/2022,06/30/2022,7.5,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,30,06/01/2022,06/30/2022,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,31,07/01/2022,07/31/2022,6.653061224,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,31,07/01/2022,07/31/2022,4.87804878,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,31,07/01/2022,07/31/2022,5.521472393,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,31,07/01/2022,07/31/2022,7.692307692,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,31,07/01/2022,07/31/2022,9.708737864,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,32,08/01/2022,08/31/2022,6.452905812,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,32,08/01/2022,08/31/2022,3.116147309,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,32,08/01/2022,08/31/2022,3.75,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,32,08/01/2022,08/31/2022,5.847953216,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,32,08/01/2022,08/31/2022,4.761904762,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,33,09/01/2022,09/30/2022,5.187319885,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,33,09/01/2022,09/30/2022,4.166666667,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,33,09/01/2022,09/30/2022,4.788732394,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,33,09/01/2022,09/30/2022,2.010050251,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,33,09/01/2022,09/30/2022,3.896103896,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,34,10/01/2022,10/31/2022,4.831320283,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,34,10/01/2022,10/31/2022,4.415584416,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,34,10/01/2022,10/31/2022,1.954397394,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,34,10/01/2022,10/31/2022,6.010928962,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,34,10/01/2022,10/31/2022,3.703703704,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,35-54 Years,35,11/01/2022,11/30/2022,4.955752212,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,35-54 Years,35,11/01/2022,11/30/2022,6.276150628,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,35-54 Years,35,11/01/2022,11/30/2022,5.462184874,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,35-54 Years,35,11/01/2022,11/30/2022,2.836879433,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,35-54 Years,35,11/01/2022,11/30/2022,3.921568627,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,1,01/01/2020,01/31/2020,0.085959885,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,1,01/01/2020,01/31/2020,0.328947368,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,1,01/01/2020,01/31/2020,0,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,1,01/01/2020,01/31/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,1,01/01/2020,01/31/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,2,02/01/2020,02/29/2020,0.09354537,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,2,02/01/2020,02/29/2020,0,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,2,02/01/2020,02/29/2020,0,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,2,02/01/2020,02/29/2020,0.970873786,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,2,02/01/2020,02/29/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,3,03/01/2020,03/31/2020,2.087529756,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,3,03/01/2020,03/31/2020,2.761341223,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,3,03/01/2020,03/31/2020,2.259887006,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,3,03/01/2020,03/31/2020,1.086956522,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,3,03/01/2020,03/31/2020,1.369863014,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,4,04/01/2020,04/30/2020,7.376844211,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,4,04/01/2020,04/30/2020,6.970509383,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,4,04/01/2020,04/30/2020,8.527131783,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,4,04/01/2020,04/30/2020,1.515151515,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,4,04/01/2020,04/30/2020,8.474576271,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,5,05/01/2020,05/31/2020,2.606820855,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,5,05/01/2020,05/31/2020,2.978723404,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,5,05/01/2020,05/31/2020,2.366863905,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,5,05/01/2020,05/31/2020,2.564102564,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,5,05/01/2020,05/31/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,6,06/01/2020,06/30/2020,2.267818575,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,6,06/01/2020,06/30/2020,1.212121212,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,6,06/01/2020,06/30/2020,1.25,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,6,06/01/2020,06/30/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,6,06/01/2020,06/30/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,7,07/01/2020,07/31/2020,3.890566708,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,7,07/01/2020,07/31/2020,2.325581395,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,7,07/01/2020,07/31/2020,1.25,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,7,07/01/2020,07/31/2020,1.941747573,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,7,07/01/2020,07/31/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,8,08/01/2020,08/31/2020,2.512921048,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,8,08/01/2020,08/31/2020,2.123142251,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,8,08/01/2020,08/31/2020,0,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,8,08/01/2020,08/31/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,8,08/01/2020,08/31/2020,4.347826087,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,9,09/01/2020,09/30/2020,2.204585538,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,9,09/01/2020,09/30/2020,1.398601399,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,9,09/01/2020,09/30/2020,2.205882353,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,9,09/01/2020,09/30/2020,0,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,9,09/01/2020,09/30/2020,2.53164557,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,10,10/01/2020,10/31/2020,3.450008374,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,10,10/01/2020,10/31/2020,1.293900185,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,10,10/01/2020,10/31/2020,1.796407186,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,10,10/01/2020,10/31/2020,0.961538462,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,10,10/01/2020,10/31/2020,0,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,11,11/01/2020,11/30/2020,8.938160402,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,11,11/01/2020,11/30/2020,5.769230769,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,11,11/01/2020,11/30/2020,2.205882353,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,11,11/01/2020,11/30/2020,2.43902439,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,11,11/01/2020,11/30/2020,1.219512195,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,12,12/01/2020,12/31/2020,14.363327674,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,12,12/01/2020,12/31/2020,8.917197452,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,12,12/01/2020,12/31/2020,7.971014493,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,12,12/01/2020,12/31/2020,4.444444444,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,12,12/01/2020,12/31/2020,4.651162791,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,13,01/01/2021,01/31/2021,13.567312729,Percent
5 2022,4,IP,All Opioids and COVID-19,Age,55+ Years,13,01/01/2021,01/31/2021,9.421841542,Percent
5 2022,4,IP,Stimulants and COVID-19,Age,55+ Years,13,01/01/2021,01/31/2021,10.067114094,Percent
5 2022,4,IP,Cannabis and COVID-19,Age,55+ Years,13,01/01/2021,01/31/2021,6.741573034,Percent
5 2022,4,IP,Benzodiazepine and COVID-19,Age,55+ Years,13,01/01/2021,01/31/2021,7.042253521,Percent
5 2022,4,IP,All Drugs and COVID-19,Age,55+ Years,14,02/01/2021,02/28/2021,7.213236661,Percent
